year,month,day,hour,flow_cfs,Source
2011,2,5,0,145,USGS_13105000
2011,2,5,6,142,USGS_13105000
2011,2,5,12,142,USGS_13105000
2011,2,5,18,145,USGS_13105000
2011,2,6,0,144,USGS_13105000
2011,2,6,6,144,USGS_13105000
2011,2,6,12,142,USGS_13105000
2011,2,6,18,140,USGS_13105000
2011,2,7,0,140,USGS_13105000
2011,2,7,6,137,USGS_13105000
2011,2,7,12,137,USGS_13105000
2011,2,7,18,135,USGS_13105000
2011,2,8,0,139,USGS_13105000
2011,2,8,6,134,USGS_13105000
2011,2,8,12,132,USGS_13105000
2011,2,8,18,129,USGS_13105000
2011,2,9,0,132,USGS_13105000
2011,2,9,6,120,USGS_13105000
2011,2,9,12,129,USGS_13105000
2011,2,9,18,130,USGS_13105000
2011,2,10,0,127,USGS_13105000
2011,2,10,6,105,USGS_13105000
2011,2,10,12,119,USGS_13105000
2011,2,10,18,117,USGS_13105000
2011,2,11,0,132,USGS_13105000
2011,2,11,6,103,USGS_13105000
2011,2,11,12,113,USGS_13105000
2011,2,11,18,111,USGS_13105000
2011,2,12,0,122,USGS_13105000
2011,2,12,6,109,USGS_13105000
2011,2,12,12,109,USGS_13105000
2011,2,12,18,114,USGS_13105000
2011,2,13,0,116,USGS_13105000
2011,2,13,6,114,USGS_13105000
2011,2,13,12,114,USGS_13105000
2011,2,13,18,116,USGS_13105000
2011,2,14,0,116,USGS_13105000
2011,2,14,6,114,USGS_13105000
2011,2,14,12,113,USGS_13105000
2011,2,14,18,113,USGS_13105000
2011,2,15,0,116,USGS_13105000
2011,2,15,6,116,USGS_13105000
2011,2,15,12,113,USGS_13105000
2011,2,15,18,113,USGS_13105000
2011,2,16,0,113,USGS_13105000
2011,2,16,6,116,USGS_13105000
2011,2,16,12,113,USGS_13105000
2011,2,16,18,117,USGS_13105000
2011,2,17,0,122,USGS_13105000
2011,2,17,6,129,USGS_13105000
2011,2,17,12,129,USGS_13105000
2011,2,17,18,103,USGS_13105000
2011,2,18,0,122,USGS_13105000
2011,2,18,6,113,USGS_13105000
2011,2,18,12,117,USGS_13105000
2011,2,18,18,106,USGS_13105000
2011,2,19,0,106,USGS_13105000
2011,2,19,6,117,USGS_13105000
2011,2,19,12,117,USGS_13105000
2011,2,19,18,119,USGS_13105000
2011,2,20,0,122,USGS_13105000
2011,2,20,6,127,USGS_13105000
2011,2,20,12,124,USGS_13105000
2011,2,20,18,122,USGS_13105000
2011,2,21,0,117,USGS_13105000
2011,2,21,6,124,USGS_13105000
2011,2,21,12,117,USGS_13105000
2011,2,21,18,111,USGS_13105000
2011,2,22,0,113,USGS_13105000
2011,2,22,6,106,USGS_13105000
2011,2,22,12,116,USGS_13105000
2011,2,22,18,108,USGS_13105000
2011,2,23,0,116,USGS_13105000
2011,2,23,6,106,USGS_13105000
2011,2,23,12,105,USGS_13105000
2011,2,23,18,106,USGS_13105000
2011,2,24,0,108,USGS_13105000
2011,2,24,6,111,USGS_13105000
2011,2,24,12,111,USGS_13105000
2011,2,24,18,109,USGS_13105000
2011,2,25,0,109,USGS_13105000
2011,2,25,6,102,USGS_13105000
2011,2,25,12,109,USGS_13105000
2011,2,25,18,111,USGS_13105000
2011,2,26,0,109,USGS_13105000
2011,2,26,6,100,USGS_13105000
2011,2,26,12,106,USGS_13105000
2011,2,26,18,109,USGS_13105000
2011,2,27,0,108,USGS_13105000
2011,2,27,6,86,USGS_13105000
2011,2,27,12,100,USGS_13105000
2011,2,27,18,108,USGS_13105000
2011,2,28,0,116,USGS_13105000
2011,2,28,6,88.8,USGS_13105000
2011,2,28,12,98.9,USGS_13105000
2011,2,28,18,113,USGS_13105000
2011,3,1,0,105,USGS_13105000
2011,3,1,6,87.4,USGS_13105000
2011,3,1,12,114,USGS_13105000
2011,3,1,18,105,USGS_13105000
2011,3,2,0,108,USGS_13105000
2011,3,2,6,98.9,USGS_13105000
2011,3,2,12,100,USGS_13105000
2011,3,2,18,102,USGS_13105000
2011,3,3,0,106,USGS_13105000
2011,3,3,6,108,USGS_13105000
2011,3,3,12,106,USGS_13105000
2011,3,3,18,109,USGS_13105000
2011,3,4,0,111,USGS_13105000
2011,3,4,6,109,USGS_13105000
2011,3,4,12,111,USGS_13105000
2011,3,4,18,111,USGS_13105000
2011,3,5,0,108,USGS_13105000
2011,3,5,6,109,USGS_13105000
2011,3,5,12,105,USGS_13105000
2011,3,5,18,109,USGS_13105000
2011,3,6,0,111,USGS_13105000
2011,3,6,6,113,USGS_13105000
2011,3,6,12,116,USGS_13105000
2011,3,6,18,125,USGS_13105000
2011,3,7,0,134,USGS_13105000
2011,3,7,6,135,USGS_13105000
2011,3,7,12,152,USGS_13105000
2011,3,7,18,201,USGS_13105000
2011,3,8,0,193,USGS_13105000
2011,3,8,6,172,USGS_13105000
2011,3,8,12,152,USGS_13105000
2011,3,8,18,135,USGS_13105000
2011,3,9,0,139,USGS_13105000
2011,3,9,6,137,USGS_13105000
2011,3,9,12,130,USGS_13105000
2011,3,9,18,129,USGS_13105000
2011,3,10,0,129,USGS_13105000
2011,3,10,6,165,USGS_13105000
2011,3,10,12,189,USGS_13105000
2011,3,10,18,259,USGS_13105000
2011,3,11,0,320,USGS_13105000
2011,3,11,6,457,USGS_13105000
2011,3,11,12,429,USGS_13105000
2011,3,11,18,443,USGS_13105000
2011,3,12,0,427,USGS_13105000
2011,3,12,6,335,USGS_13105000
2011,3,12,12,289,USGS_13105000
2011,3,12,18,255,USGS_13105000
2011,3,13,0,282,USGS_13105000
2011,3,13,6,243,USGS_13105000
2011,3,13,12,231,USGS_13105000
2011,3,13,18,217,USGS_13105000
2011,3,14,0,215,USGS_13105000
2011,3,14,6,241,USGS_13105000
2011,3,14,12,259,USGS_13105000
2011,3,14,18,268,USGS_13105000
2011,3,15,0,272,USGS_13105000
2011,3,15,6,284,USGS_13105000
2011,3,15,12,314,USGS_13105000
2011,3,15,18,316,USGS_13105000
2011,3,16,0,291,USGS_13105000
2011,3,16,6,284,USGS_13105000
2011,3,16,12,289,USGS_13105000
2011,3,16,18,310,USGS_13105000
2011,3,17,0,326,USGS_13105000
2011,3,17,6,348,USGS_13105000
2011,3,17,12,364,USGS_13105000
2011,3,17,18,362,USGS_13105000
2011,3,18,0,350,USGS_13105000
2011,3,18,6,345,USGS_13105000
2011,3,18,12,356,USGS_13105000
2011,3,18,18,352,USGS_13105000
2011,3,19,0,339,USGS_13105000
2011,3,19,6,326,USGS_13105000
2011,3,19,12,318,USGS_13105000
2011,3,19,18,318,USGS_13105000
2011,3,20,0,312,USGS_13105000
2011,3,20,6,301,USGS_13105000
2011,3,20,12,293,USGS_13105000
2011,3,20,18,287,USGS_13105000
2011,3,21,0,280,USGS_13105000
2011,3,21,6,276,USGS_13105000
2011,3,21,12,278,USGS_13105000
2011,3,21,18,284,USGS_13105000
2011,3,22,0,280,USGS_13105000
2011,3,22,6,274,USGS_13105000
2011,3,22,12,274,USGS_13105000
2011,3,22,18,272,USGS_13105000
2011,3,23,0,261,USGS_13105000
2011,3,23,6,251,USGS_13105000
2011,3,23,12,259,USGS_13105000
2011,3,23,18,259,USGS_13105000
2011,3,24,0,249,USGS_13105000
2011,3,24,6,239,USGS_13105000
2011,3,24,12,247,USGS_13105000
2011,3,24,18,245,USGS_13105000
2011,3,25,0,245,USGS_13105000
2011,3,25,6,243,USGS_13105000
2011,3,25,12,243,USGS_13105000
2011,3,25,18,241,USGS_13105000
2011,3,26,0,235,USGS_13105000
2011,3,26,6,231,USGS_13105000
2011,3,26,12,235,USGS_13105000
2011,3,26,18,235,USGS_13105000
2011,3,27,0,233,USGS_13105000
2011,3,27,6,227,USGS_13105000
2011,3,27,12,227,USGS_13105000
2011,3,27,18,233,USGS_13105000
2011,3,28,0,233,USGS_13105000
2011,3,28,6,233,USGS_13105000
2011,3,28,12,241,USGS_13105000
2011,3,28,18,243,USGS_13105000
2011,3,29,0,237,USGS_13105000
2011,3,29,6,229,USGS_13105000
2011,3,29,12,233,USGS_13105000
2011,3,29,18,229,USGS_13105000
2011,3,30,0,219,USGS_13105000
2011,3,30,6,213,USGS_13105000
2011,3,30,12,225,USGS_13105000
2011,3,30,18,229,USGS_13105000
2011,3,31,0,229,USGS_13105000
2011,3,31,6,227,USGS_13105000
2011,3,31,12,235,USGS_13105000
2011,3,31,18,253,USGS_13105000
2011,4,1,0,270,USGS_13105000
2011,4,1,6,297,USGS_13105000
2011,4,1,12,322,USGS_13105000
2011,4,1,18,350,USGS_13105000
2011,4,2,0,418,USGS_13105000
2011,4,2,6,467,USGS_13105000
2011,4,2,12,474,USGS_13105000
2011,4,2,18,487,USGS_13105000
2011,4,3,0,517,USGS_13105000
2011,4,3,6,546,USGS_13105000
2011,4,3,12,563,USGS_13105000
2011,4,3,18,568,USGS_13105000
2011,4,4,0,579,USGS_13105000
2011,4,4,6,579,USGS_13105000
2011,4,4,12,568,USGS_13105000
2011,4,4,18,565,USGS_13105000
2011,4,5,0,557,USGS_13105000
2011,4,5,6,544,USGS_13105000
2011,4,5,12,525,USGS_13105000
2011,4,5,18,512,USGS_13105000
2011,4,6,0,528,USGS_13105000
2011,4,6,6,517,USGS_13105000
2011,4,6,12,509,USGS_13105000
2011,4,6,18,504,USGS_13105000
2011,4,7,0,504,USGS_13105000
2011,4,7,6,497,USGS_13105000
2011,4,7,12,492,USGS_13105000
2011,4,7,18,494,USGS_13105000
2011,4,8,0,489,USGS_13105000
2011,4,8,6,497,USGS_13105000
2011,4,8,12,497,USGS_13105000
2011,4,8,18,499,USGS_13105000
2011,4,9,0,492,USGS_13105000
2011,4,9,6,467,USGS_13105000
2011,4,9,12,462,USGS_13105000
2011,4,9,18,457,USGS_13105000
2011,4,10,0,448,USGS_13105000
2011,4,10,6,438,USGS_13105000
2011,4,10,12,429,USGS_13105000
2011,4,10,18,422,USGS_13105000
2011,4,11,0,411,USGS_13105000
2011,4,11,6,405,USGS_13105000
2011,4,11,12,398,USGS_13105000
2011,4,11,18,398,USGS_13105000
2011,4,12,0,407,USGS_13105000
2011,4,12,6,389,USGS_13105000
2011,4,12,12,387,USGS_13105000
2011,4,12,18,383,USGS_13105000
2011,4,13,0,389,USGS_13105000
2011,4,13,6,389,USGS_13105000
2011,4,13,12,383,USGS_13105000
2011,4,13,18,394,USGS_13105000
2011,4,14,0,385,USGS_13105000
2011,4,14,6,387,USGS_13105000
2011,4,14,12,396,USGS_13105000
2011,4,14,18,389,USGS_13105000
2011,4,15,0,394,USGS_13105000
2011,4,15,6,394,USGS_13105000
2011,4,15,12,383,USGS_13105000
2011,4,15,18,375,USGS_13105000
2011,4,16,0,383,USGS_13105000
2011,4,16,6,389,USGS_13105000
2011,4,16,12,389,USGS_13105000
2011,4,16,18,383,USGS_13105000
2011,4,17,0,387,USGS_13105000
2011,4,17,6,420,USGS_13105000
2011,4,17,12,420,USGS_13105000
2011,4,17,18,445,USGS_13105000
2011,4,18,0,499,USGS_13105000
2011,4,18,6,563,USGS_13105000
2011,4,18,12,640,USGS_13105000
2011,4,18,18,712,USGS_13105000
2011,4,19,0,800,USGS_13105000
2011,4,19,6,887,USGS_13105000
2011,4,19,12,1010,USGS_13105000
2011,4,19,18,1120,USGS_13105000
2011,4,20,0,1200,USGS_13105000
2011,4,20,6,1230,USGS_13105000
2011,4,20,12,1260,USGS_13105000
2011,4,20,18,1240,USGS_13105000
2011,4,21,0,1240,USGS_13105000
2011,4,21,6,1220,USGS_13105000
2011,4,21,12,1210,USGS_13105000
2011,4,21,18,1160,USGS_13105000
2011,4,22,0,1150,USGS_13105000
2011,4,22,6,1120,USGS_13105000
2011,4,22,12,1090,USGS_13105000
2011,4,22,18,1050,USGS_13105000
2011,4,23,0,1030,USGS_13105000
2011,4,23,6,997,USGS_13105000
2011,4,23,12,949,USGS_13105000
2011,4,23,18,898,USGS_13105000
2011,4,24,0,854,USGS_13105000
2011,4,24,6,825,USGS_13105000
2011,4,24,12,800,USGS_13105000
2011,4,24,18,776,USGS_13105000
2011,4,25,0,748,USGS_13105000
2011,4,25,6,742,USGS_13105000
2011,4,25,12,738,USGS_13105000
2011,4,25,18,738,USGS_13105000
2011,4,26,0,728,USGS_13105000
2011,4,26,6,706,USGS_13105000
2011,4,26,12,699,USGS_13105000
2011,4,26,18,693,USGS_13105000
2011,4,27,0,693,USGS_13105000
2011,4,27,6,683,USGS_13105000
2011,4,27,12,680,USGS_13105000
2011,4,27,18,659,USGS_13105000
2011,4,28,0,655,USGS_13105000
2011,4,28,6,631,USGS_13105000
2011,4,28,12,599,USGS_13105000
2011,4,28,18,585,USGS_13105000
2011,4,29,0,585,USGS_13105000
2011,4,29,6,588,USGS_13105000
2011,4,29,12,582,USGS_13105000
2011,4,29,18,563,USGS_13105000
2011,4,30,0,574,USGS_13105000
2011,4,30,6,571,USGS_13105000
2011,4,30,12,576,USGS_13105000
2011,4,30,18,579,USGS_13105000
2011,5,1,0,568,USGS_13105000
2011,5,1,6,554,USGS_13105000
2011,5,1,12,552,USGS_13105000
2011,5,1,18,557,USGS_13105000
2011,5,2,0,544,USGS_13105000
2011,5,2,6,535,USGS_13105000
2011,5,2,12,533,USGS_13105000
2011,5,2,18,509,USGS_13105000
2011,5,3,0,507,USGS_13105000
2011,5,3,6,517,USGS_13105000
2011,5,3,12,512,USGS_13105000
2011,5,3,18,502,USGS_13105000
2011,5,4,0,502,USGS_13105000
2011,5,4,6,509,USGS_13105000
2011,5,4,12,517,USGS_13105000
2011,5,4,18,504,USGS_13105000
2011,5,5,0,502,USGS_13105000
2011,5,5,6,520,USGS_13105000
2011,5,5,12,517,USGS_13105000
2011,5,5,18,512,USGS_13105000
2011,5,6,0,522,USGS_13105000
2011,5,6,6,535,USGS_13105000
2011,5,6,12,552,USGS_13105000
2011,5,6,18,552,USGS_13105000
2011,5,7,0,571,USGS_13105000
2011,5,7,6,593,USGS_13105000
2011,5,7,12,640,USGS_13105000
2011,5,7,18,655,USGS_13105000
2011,5,8,0,696,USGS_13105000
2011,5,8,6,748,USGS_13105000
2011,5,8,12,786,USGS_13105000
2011,5,8,18,843,USGS_13105000
2011,5,9,0,872,USGS_13105000
2011,5,9,6,914,USGS_13105000
2011,5,9,12,973,USGS_13105000
2011,5,9,18,1030,USGS_13105000
2011,5,10,0,1090,USGS_13105000
2011,5,10,6,1160,USGS_13105000
2011,5,10,12,1170,USGS_13105000
2011,5,10,18,1200,USGS_13105000
2011,5,11,0,1200,USGS_13105000
2011,5,11,6,1220,USGS_13105000
2011,5,11,12,1220,USGS_13105000
2011,5,11,18,1230,USGS_13105000
2011,5,12,0,1170,USGS_13105000
2011,5,12,6,1150,USGS_13105000
2011,5,12,12,1110,USGS_13105000
2011,5,12,18,1060,USGS_13105000
2011,5,13,0,1020,USGS_13105000
2011,5,13,6,1000,USGS_13105000
2011,5,13,12,1010,USGS_13105000
2011,5,13,18,989,USGS_13105000
2011,5,14,0,989,USGS_13105000
2011,5,14,6,977,USGS_13105000
2011,5,14,12,1020,USGS_13105000
2011,5,14,18,1030,USGS_13105000
2011,5,15,0,1030,USGS_13105000
2011,5,15,6,1070,USGS_13105000
2011,5,15,12,1100,USGS_13105000
2011,5,15,18,1160,USGS_13105000
2011,5,16,0,1190,USGS_13105000
2011,5,16,6,1240,USGS_13105000
2011,5,16,12,1290,USGS_13105000
2011,5,16,18,1360,USGS_13105000
2011,5,17,0,1430,USGS_13105000
2011,5,17,6,1480,USGS_13105000
2011,5,17,12,1500,USGS_13105000
2011,5,17,18,1520,USGS_13105000
2011,5,18,0,1530,USGS_13105000
2011,5,18,6,1530,USGS_13105000
2011,5,18,12,1500,USGS_13105000
2011,5,18,18,1480,USGS_13105000
2011,5,19,0,1430,USGS_13105000
2011,5,19,6,1400,USGS_13105000
2011,5,19,12,1320,USGS_13105000
2011,5,19,18,1310,USGS_13105000
2011,5,20,0,1270,USGS_13105000
2011,5,20,6,1250,USGS_13105000
2011,5,20,12,1230,USGS_13105000
2011,5,20,18,1170,USGS_13105000
2011,5,21,0,1100,USGS_13105000
2011,5,21,6,1060,USGS_13105000
2011,5,21,12,1020,USGS_13105000
2011,5,21,18,985,USGS_13105000
2011,5,22,0,961,USGS_13105000
2011,5,22,6,941,USGS_13105000
2011,5,22,12,957,USGS_13105000
2011,5,22,18,937,USGS_13105000
2011,5,23,0,945,USGS_13105000
2011,5,23,6,961,USGS_13105000
2011,5,23,12,1000,USGS_13105000
2011,5,23,18,1090,USGS_13105000
2011,5,24,0,1120,USGS_13105000
2011,5,24,6,1090,USGS_13105000
2011,5,24,12,1140,USGS_13105000
2011,5,24,18,1170,USGS_13105000
2011,5,25,0,1200,USGS_13105000
2011,5,25,6,1250,USGS_13105000
2011,5,25,12,1290,USGS_13105000
2011,5,25,18,1260,USGS_13105000
2011,5,26,0,1190,USGS_13105000
2011,5,26,6,1130,USGS_13105000
2011,5,26,12,1090,USGS_13105000
2011,5,26,18,1090,USGS_13105000
2011,5,27,0,1060,USGS_13105000
2011,5,27,6,1060,USGS_13105000
2011,5,27,12,1050,USGS_13105000
2011,5,27,18,1050,USGS_13105000
2011,5,28,0,1040,USGS_13105000
2011,5,28,6,1040,USGS_13105000
2011,5,28,12,1030,USGS_13105000
2011,5,28,18,1020,USGS_13105000
2011,5,29,0,1010,USGS_13105000
2011,5,29,6,1000,USGS_13105000
2011,5,29,12,1000,USGS_13105000
2011,5,29,18,981,USGS_13105000
2011,5,30,0,965,USGS_13105000
2011,5,30,6,941,USGS_13105000
2011,5,30,12,910,USGS_13105000
2011,5,30,18,887,USGS_13105000
2011,5,31,0,872,USGS_13105000
2011,5,31,6,835,USGS_13105000
2011,5,31,12,817,USGS_13105000
2011,5,31,18,796,USGS_13105000
2011,6,1,0,782,USGS_13105000
2011,6,1,6,752,USGS_13105000
2011,6,1,12,742,USGS_13105000
2011,6,1,18,712,USGS_13105000
2011,6,2,0,680,USGS_13105000
2011,6,2,6,677,USGS_13105000
2011,6,2,12,683,USGS_13105000
2011,6,2,18,671,USGS_13105000
2011,6,3,0,680,USGS_13105000
2011,6,3,6,706,USGS_13105000
2011,6,3,12,712,USGS_13105000
2011,6,3,18,722,USGS_13105000
2011,6,4,0,702,USGS_13105000
2011,6,4,6,693,USGS_13105000
2011,6,4,12,687,USGS_13105000
2011,6,4,18,659,USGS_13105000
2011,6,5,0,665,USGS_13105000
2011,6,5,6,662,USGS_13105000
2011,6,5,12,649,USGS_13105000
2011,6,5,18,628,USGS_13105000
2011,6,6,0,628,USGS_13105000
2011,6,6,6,625,USGS_13105000
2011,6,6,12,622,USGS_13105000
2011,6,6,18,625,USGS_13105000
2011,6,7,0,655,USGS_13105000
2011,6,7,6,655,USGS_13105000
2011,6,7,12,677,USGS_13105000
2011,6,7,18,699,USGS_13105000
2011,6,8,0,728,USGS_13105000
2011,6,8,6,755,USGS_13105000
2011,6,8,12,782,USGS_13105000
2011,6,8,18,828,USGS_13105000
2011,6,9,0,821,USGS_13105000
2011,6,9,6,817,USGS_13105000
2011,6,9,12,825,USGS_13105000
2011,6,9,18,810,USGS_13105000
2011,6,10,0,825,USGS_13105000
2011,6,10,6,814,USGS_13105000
2011,6,10,12,814,USGS_13105000
2011,6,10,18,800,USGS_13105000
2011,6,11,0,772,USGS_13105000
2011,6,11,6,752,USGS_13105000
2011,6,11,12,745,USGS_13105000
2011,6,11,18,719,USGS_13105000
2011,6,12,0,735,USGS_13105000
2011,6,12,6,732,USGS_13105000
2011,6,12,12,732,USGS_13105000
2011,6,12,18,709,USGS_13105000
2011,6,13,0,696,USGS_13105000
2011,6,13,6,693,USGS_13105000
2011,6,13,12,699,USGS_13105000
2011,6,13,18,696,USGS_13105000
2011,6,14,0,683,USGS_13105000
2011,6,14,6,677,USGS_13105000
2011,6,14,12,696,USGS_13105000
2011,6,14,18,696,USGS_13105000
2011,6,15,0,690,USGS_13105000
2011,6,15,6,687,USGS_13105000
2011,6,15,12,696,USGS_13105000
2011,6,15,18,696,USGS_13105000
2011,6,16,0,690,USGS_13105000
2011,6,16,6,680,USGS_13105000
2011,6,16,12,655,USGS_13105000
2011,6,16,18,668,USGS_13105000
2011,6,17,0,690,USGS_13105000
2011,6,17,6,683,USGS_13105000
2011,6,17,12,702,USGS_13105000
2011,6,17,18,706,USGS_13105000
2011,6,18,0,709,USGS_13105000
2011,6,18,6,699,USGS_13105000
2011,6,18,12,687,USGS_13105000
2011,6,18,18,665,USGS_13105000
2011,6,19,0,652,USGS_13105000
2011,6,19,6,665,USGS_13105000
2011,6,19,12,643,USGS_13105000
2011,6,19,18,625,USGS_13105000
2011,6,20,0,611,USGS_13105000
2011,6,20,6,619,USGS_13105000
2011,6,20,12,625,USGS_13105000
2011,6,20,18,631,USGS_13105000
2011,6,21,0,619,USGS_13105000
2011,6,21,6,605,USGS_13105000
2011,6,21,12,596,USGS_13105000
2011,6,21,18,563,USGS_13105000
2011,6,22,0,541,USGS_13105000
2011,6,22,6,541,USGS_13105000
2011,6,22,12,541,USGS_13105000
2011,6,22,18,520,USGS_13105000
2011,6,23,0,512,USGS_13105000
2011,6,23,6,509,USGS_13105000
2011,6,23,12,517,USGS_13105000
2011,6,23,18,509,USGS_13105000
2011,6,24,0,502,USGS_13105000
2011,6,24,6,520,USGS_13105000
2011,6,24,12,509,USGS_13105000
2011,6,24,18,522,USGS_13105000
2011,6,25,0,507,USGS_13105000
2011,6,25,6,520,USGS_13105000
2011,6,25,12,528,USGS_13105000
2011,6,25,18,517,USGS_13105000
2011,6,26,0,512,USGS_13105000
2011,6,26,6,512,USGS_13105000
2011,6,26,12,525,USGS_13105000
2011,6,26,18,499,USGS_13105000
2011,6,27,0,494,USGS_13105000
2011,6,27,6,484,USGS_13105000
2011,6,27,12,484,USGS_13105000
2011,6,27,18,460,USGS_13105000
2011,6,28,0,450,USGS_13105000
2011,6,28,6,455,USGS_13105000
2011,6,28,12,448,USGS_13105000
2011,6,28,18,418,USGS_13105000
2011,6,29,0,418,USGS_13105000
2011,6,29,6,427,USGS_13105000
2011,6,29,12,420,USGS_13105000
2011,6,29,18,405,USGS_13105000
2011,6,30,0,402,USGS_13105000
2011,6,30,6,413,USGS_13105000
2011,6,30,12,409,USGS_13105000
2011,6,30,18,394,USGS_13105000
2011,7,1,0,392,USGS_13105000
2011,7,1,6,396,USGS_13105000
2011,7,1,12,396,USGS_13105000
2011,7,1,18,375,USGS_13105000
2011,7,2,0,364,USGS_13105000
2011,7,2,6,366,USGS_13105000
2011,7,2,12,366,USGS_13105000
2011,7,2,18,352,USGS_13105000
2011,7,3,0,343,USGS_13105000
2011,7,3,6,345,USGS_13105000
2011,7,3,12,348,USGS_13105000
2011,7,3,18,339,USGS_13105000
2011,7,4,0,320,USGS_13105000
2011,7,4,6,326,USGS_13105000
2011,7,4,12,326,USGS_13105000
2011,7,4,18,303,USGS_13105000
2011,7,5,0,301,USGS_13105000
2011,7,5,6,305,USGS_13105000
2011,7,5,12,312,USGS_13105000
2011,7,5,18,295,USGS_13105000
2011,7,6,0,293,USGS_13105000
2011,7,6,6,305,USGS_13105000
2011,7,6,12,305,USGS_13105000
2011,7,6,18,291,USGS_13105000
2011,7,7,0,287,USGS_13105000
2011,7,7,6,284,USGS_13105000
2011,7,7,12,280,USGS_13105000
2011,7,7,18,268,USGS_13105000
2011,7,8,0,284,USGS_13105000
2011,7,8,6,295,USGS_13105000
2011,7,8,12,301,USGS_13105000
2011,7,8,18,305,USGS_13105000
2011,7,9,0,303,USGS_13105000
2011,7,9,6,301,USGS_13105000
2011,7,9,12,295,USGS_13105000
2011,7,9,18,278,USGS_13105000
2011,7,10,0,263,USGS_13105000
2011,7,10,6,263,USGS_13105000
2011,7,10,12,259,USGS_13105000
2011,7,10,18,243,USGS_13105000
2011,7,11,0,237,USGS_13105000
2011,7,11,6,237,USGS_13105000
2011,7,11,12,231,USGS_13105000
2011,7,11,18,215,USGS_13105000
2011,7,12,0,211,USGS_13105000
2011,7,12,6,211,USGS_13105000
2011,7,12,12,211,USGS_13105000
2011,7,12,18,189,USGS_13105000
2011,7,13,0,188,USGS_13105000
2011,7,13,6,186,USGS_13105000
2011,7,13,12,184,USGS_13105000
2011,7,13,18,184,USGS_13105000
2011,7,14,0,182,USGS_13105000
2011,7,14,6,189,USGS_13105000
2011,7,14,12,193,USGS_13105000
2011,7,14,18,189,USGS_13105000
2011,7,15,0,188,USGS_13105000
2011,7,15,6,188,USGS_13105000
2011,7,15,12,188,USGS_13105000
2011,7,15,18,180,USGS_13105000
2011,7,16,0,178,USGS_13105000
2011,7,16,6,180,USGS_13105000
2011,7,16,12,174,USGS_13105000
2011,7,16,18,169,USGS_13105000
2011,7,17,0,163,USGS_13105000
2011,7,17,6,163,USGS_13105000
2011,7,17,12,163,USGS_13105000
2011,7,17,18,154,USGS_13105000
2011,7,18,0,151,USGS_13105000
2011,7,18,6,152,USGS_13105000
2011,7,18,12,149,USGS_13105000
2011,7,18,18,144,USGS_13105000
2011,7,19,0,140,USGS_13105000
2011,7,19,6,140,USGS_13105000
2011,7,19,12,135,USGS_13105000
2011,7,19,18,124,USGS_13105000
2011,7,20,0,120,USGS_13105000
2011,7,20,6,119,USGS_13105000
2011,7,20,12,122,USGS_13105000
2011,7,20,18,119,USGS_13105000
2011,7,21,0,120,USGS_13105000
2011,7,21,6,119,USGS_13105000
2011,7,21,12,122,USGS_13105000
2011,7,21,18,117,USGS_13105000
2011,7,22,0,114,USGS_13105000
2011,7,22,6,116,USGS_13105000
2011,7,22,12,116,USGS_13105000
2011,7,22,18,113,USGS_13105000
2011,7,23,0,113,USGS_13105000
2011,7,23,6,113,USGS_13105000
2011,7,23,12,113,USGS_13105000
2011,7,23,18,108,USGS_13105000
2011,7,24,0,108,USGS_13105000
2011,7,24,6,108,USGS_13105000
2011,7,24,12,105,USGS_13105000
2011,7,24,18,100,USGS_13105000
2011,7,25,0,102,USGS_13105000
2011,7,25,6,100,USGS_13105000
2011,7,25,12,98.9,USGS_13105000
2011,7,25,18,96,USGS_13105000
2011,7,26,0,96,USGS_13105000
2011,7,26,6,96,USGS_13105000
2011,7,26,12,96,USGS_13105000
2011,7,26,18,93.1,USGS_13105000
2011,7,27,0,84.6,USGS_13105000
2011,7,27,6,84.6,USGS_13105000
2011,7,27,12,87.4,USGS_13105000
2011,7,27,18,84.6,USGS_13105000
2011,7,28,0,81.8,USGS_13105000
2011,7,28,6,84.6,USGS_13105000
2011,7,28,12,83.2,USGS_13105000
2011,7,28,18,80.5,USGS_13105000
2011,7,29,0,81.8,USGS_13105000
2011,7,29,6,80.5,USGS_13105000
2011,7,29,12,84.6,USGS_13105000
2011,7,29,18,81.8,USGS_13105000
2011,7,30,0,80.5,USGS_13105000
2011,7,30,6,79.1,USGS_13105000
2011,7,30,12,79.1,USGS_13105000
2011,7,30,18,77.8,USGS_13105000
2011,7,31,0,75.1,USGS_13105000
2011,7,31,6,75.1,USGS_13105000
2011,7,31,12,79.1,USGS_13105000
2011,7,31,18,80.5,USGS_13105000
2011,8,1,0,79.1,USGS_13105000
2011,8,1,6,81.8,USGS_13105000
2011,8,1,12,81.8,USGS_13105000
2011,8,1,18,81.8,USGS_13105000
2011,8,2,0,81.8,USGS_13105000
2011,8,2,6,80.5,USGS_13105000
2011,8,2,12,80.5,USGS_13105000
2011,8,2,18,77.8,USGS_13105000
2011,8,3,0,79.1,USGS_13105000
2011,8,3,6,77.8,USGS_13105000
2011,8,3,12,76.4,USGS_13105000
2011,8,3,18,75.1,USGS_13105000
2011,8,4,0,72.5,USGS_13105000
2011,8,4,6,73.8,USGS_13105000
2011,8,4,12,72.5,USGS_13105000
2011,8,4,18,73.8,USGS_13105000
2011,8,5,0,71.2,USGS_13105000
2011,8,5,6,69.9,USGS_13105000
