year,month,day,hour,map_mm,mat_degc,ptps
1980,1,10,0,5.0038,-0.333,0.965
1980,1,10,6,0.2286,-3.593,1
1980,1,10,12,0,-6.898,1
1980,1,10,18,0,-10.065,1
1980,1,11,0,0,-10.944,1
1980,1,11,6,2.413,-7.907,1
1980,1,11,12,0.762,-3.102,0.978333333333333
1980,1,11,18,5.842,1.213,0.44
1980,1,12,0,3.3782,3.704,0.0483333333333333
1980,1,12,6,5.7912,4.935,0
1980,1,12,12,1.2192,6.204,0
1980,1,12,18,1.2192,4.546,0.0383333333333333
1980,1,13,0,7.5946,2.056,0.158333333333333
1980,1,13,6,8.4074,3.593,0.0333333333333333
1980,1,13,12,5.5626,6.639,0
1980,1,13,18,5.588,4.917,0
1980,1,14,0,1.778,3.722,0.05
1980,1,14,6,0.0762,3.065,0.203333333333333
1980,1,14,12,0.0254,5.972,0.00166666666666667
1980,1,14,18,0,1.269,0.786666666666667
1980,1,15,0,0.9906,-0.361,0.998333333333333
1980,1,15,6,0,1.278,0.6
1980,1,15,12,0,3.583,0.273333333333333
1980,1,15,18,0,-1.019,0.998333333333333
1980,1,16,0,0,-1.528,1
1980,1,16,6,0,-0.861,0.75
1980,1,16,12,1.7272,2.537,0.0666666666666667
1980,1,16,18,5.2832,0.833,0.561666666666667
1980,1,17,0,0.635,-0.426,0.918333333333333
1980,1,17,6,0.508,0.065,0.885
1980,1,17,12,3.1242,1.278,0.438333333333333
1980,1,17,18,4.2164,-0.611,0.981666666666667
1980,1,18,0,2.9464,-3.454,1
1980,1,18,6,0.0762,-5.306,1
1980,1,18,12,0.1778,-3.463,1
1980,1,18,18,0.2032,-5.676,1
1980,1,19,0,0,-7.926,1
1980,1,19,6,0,-6.639,1
1980,1,19,12,0,-5.028,1
1980,1,19,18,0,-11.231,1
1980,1,20,0,0,-12.574,1
1980,1,20,6,0,-8.657,1
1980,1,20,12,0,-4.426,1
1980,1,20,18,0,-7.787,1
1980,1,21,0,0,-5.741,1
1980,1,21,6,0,-3.093,1
1980,1,21,12,0,-2.231,0.998333333333333
1980,1,21,18,0,-7.944,1
1980,1,22,0,0,-9.639,1
1980,1,22,6,0,-5.38,1
1980,1,22,12,0,-1.148,1
1980,1,22,18,0,-5.991,1
1980,1,23,0,0,-8.88,1
1980,1,23,6,0,-4.278,0.931666666666667
1980,1,23,12,0,1.222,0.555
1980,1,23,18,0,-6.62,1
1980,1,24,0,0.0508,-5.769,1
