year,month,day,hour,sim_flow_cfs,flow_cfs
1984,4,30,0,2276.615175968722,NA
1984,4,30,6,2243.5295113023108,NA
1984,4,30,12,2252.6640724667614,NA
1984,4,30,18,2361.1016625241937,NA
1984,5,1,0,2489.3740934452435,NA
1984,5,1,6,2585.8374654860245,NA
1984,5,1,12,2589.244442116273,NA
1984,5,1,18,2552.4251779333713,NA
1984,5,2,0,2932.863470067523,NA
1984,5,2,6,3963.100009771947,NA
1984,5,2,12,4767.959863092075,NA
1984,5,2,18,4726.124098977778,NA
1984,5,3,0,4382.093753514788,NA
1984,5,3,6,4139.396535695294,NA
1984,5,3,12,3830.235447780206,NA
1984,5,3,18,3572.0376918258216,NA
1984,5,4,0,3367.7927940753934,NA
1984,5,4,6,3255.399080416156,NA
1984,5,4,12,3160.054908530303,NA
1984,5,4,18,3109.670917961996,NA
1984,5,5,0,3159.3518813646288,NA
1984,5,5,6,3157.7160868780597,NA
1984,5,5,12,3087.2069912676934,NA
1984,5,5,18,2991.794901789461,NA
1984,5,6,0,2950.8199279812184,NA
1984,5,6,6,2956.5970268214187,NA
1984,5,6,12,2934.440517808568,NA
1984,5,6,18,2882.6040054760015,NA
1984,5,7,0,2867.927541046979,NA
1984,5,7,6,2862.1748690662316,NA
1984,5,7,12,2818.4609316357028,NA
1984,5,7,18,2757.645038934533,NA
1984,5,8,0,2886.641808360663,NA
1984,5,8,6,3218.439063683791,NA
1984,5,8,12,3587.926516205077,NA
1984,5,8,18,3884.513215554589,NA
1984,5,9,0,3997.8049001389913,NA
1984,5,9,6,3989.0063594177514,NA
1984,5,9,12,3997.1912972188775,NA
1984,5,9,18,4131.797613596806,NA
1984,5,10,0,4193.001378752006,NA
1984,5,10,6,4117.869268150584,NA
1984,5,10,12,3904.547168860033,NA
1984,5,10,18,3783.94825274113,NA
1984,5,11,0,3668.1418063267038,NA
1984,5,11,6,3824.7679963370824,NA
1984,5,11,12,4568.242809468747,NA
1984,5,11,18,5469.440839887869,NA
1984,5,12,0,6195.514422542796,NA
1984,5,12,6,6760.5406254581685,NA
1984,5,12,12,6943.09387395769,NA
1984,5,12,18,6707.006394174736,NA
1984,5,13,0,6351.981548360938,NA
1984,5,13,6,6239.173517531715,NA
1984,5,13,12,6083.8074289805245,NA
1984,5,13,18,5808.844824876029,NA
1984,5,14,0,5711.970671170747,NA
1984,5,14,6,6156.205851175444,NA
1984,5,14,12,6629.115523559196,NA
1984,5,14,18,6590.44316007942,NA
1984,5,15,0,6308.5281477035405,NA
1984,5,15,6,5831.908781849383,NA
1984,5,15,12,5409.892267758353,NA
1984,5,15,18,5198.175989519977,NA
1984,5,16,0,5052.12193399989,NA
1984,5,16,6,4840.898957382333,NA
1984,5,16,12,4613.740248540962,NA
1984,5,16,18,4409.043085452744,NA
1984,5,17,0,4214.334275121442,NA
1984,5,17,6,4025.863679788009,NA
1984,5,17,12,3905.9428898591686,NA
1984,5,17,18,3895.286991433203,NA
1984,5,18,0,3758.9043090981277,NA
1984,5,18,6,3304.072946578476,NA
1984,5,18,12,3327.276757336993,NA
1984,5,18,18,4413.017087112228,NA
1984,5,19,0,5397.369948578644,NA
1984,5,19,6,6334.676593918068,NA
1984,5,19,12,6874.683501141076,NA
1984,5,19,18,6883.354152857646,NA
1984,5,20,0,7102.907560605473,NA
1984,5,20,6,7797.922522069819,NA
1984,5,20,12,7909.262895348014,NA
1984,5,20,18,7331.071736435551,NA
1984,5,21,0,6615.902459941968,NA
1984,5,21,6,5710.522849035509,NA
1984,5,21,12,5249.2041870695475,NA
1984,5,21,18,5341.960126859506,NA
1984,5,22,0,5355.6604600950905,NA
1984,5,22,6,5051.141218533945,NA
1984,5,22,12,4762.054196824721,NA
1984,5,22,18,4815.478687445084,NA
1984,5,23,0,5545.55972532335,NA
1984,5,23,6,6514.778116544203,NA
1984,5,23,12,7278.689200148374,NA
1984,5,23,18,7075.89689033004,NA
1984,5,24,0,6480.491884113126,NA
1984,5,24,6,6005.3103158317845,NA
1984,5,24,12,5540.080704062623,NA
1984,5,24,18,5126.785547561962,NA
1984,5,25,0,4824.316494820827,NA
1984,5,25,6,4629.24291657972,NA
1984,5,25,12,4443.581790969168,NA
1984,5,25,18,4332.405078039982,NA
1984,5,26,0,5261.549101223546,NA
1984,5,26,6,7051.300578763011,NA
1984,5,26,12,7930.874507396459,NA
