year,month,day,hour,routed_MFNW1,lag_time_MFNW1,k_inflow_MFNW1,k_storage_MFNW1,routed_NFNW1,lag_time_NFNW1,k_inflow_NFNW1,k_storage_NFNW1,routed_NSSW1,lag_time_NSSW1,k_inflow_NSSW1,k_storage_NSSW1
1980,5,8,0,576.4140952161789,3.667360305786133,576.4140952161789,727.4309008815766,1133.3193189907074,7.858452796936035,1133.3193189907074,7.7385621139526375,942.1800409904481,3.9091315269470215,942.1800409904481,58.16025718288422
1980,5,8,6,592.7547418859482,3.6596591472625732,592.7547418859482,727.4309008815766,1092.206961647606,7.848280429840088,1092.206961647606,7.738764186286927,936.2173579076767,3.9222869873046875,936.2173579076767,58.16025718288422
1980,5,8,12,599.915309766388,3.665980815887451,599.915309766388,727.4306988092422,1103.404597979927,7.8550639152526855,1103.404597979927,7.7385621139526375,905.7484198413849,3.932868003845215,905.7484198413849,58.1606613275528
1980,5,8,18,584.3901596803665,3.668549060821533,584.3901596803665,727.4306988092422,1099.482912830925,7.868129253387451,1099.482912830925,7.7385621139526375,892.9050390611649,3.9277491569519043,892.9050390611649,58.16025718288422
1980,5,9,0,574.5982058628083,3.6723954677581787,574.5982058628083,727.4302946645737,1071.3945889348984,7.883994102478027,1071.3945889348984,7.7385621139526375,885.7303261173249,3.9458587169647217,885.7303261173249,58.16025718288422
1980,5,9,6,555.0678810750007,3.682096481323242,555.0678810750007,727.4302273071289,1033.5518966754914,7.90061092376709,1033.5518966754914,7.738764186286927,831.8065154228211,3.9745795726776123,831.8065154228211,58.16005511054993
1980,5,9,12,528.2396802556038,3.688443899154663,528.2396802556038,727.4302273071289,992.2169229774476,7.908181190490723,992.2169229774476,7.7389662586212165,776.9072342132569,3.9838268756866455,776.9072342132569,58.16005511054993
1980,5,9,18,506.17210155973436,3.696256637573242,506.17210155973436,727.4299578773499,965.8662190839768,7.923399925231934,965.8662190839768,7.738764186286927,759.2676665786744,3.9866700172424316,759.2676665786744,58.16005511054993
1980,5,10,0,494.5403801746369,3.6932168006896973,494.5403801746369,727.4300925922395,933.587723264122,7.92268180847168,933.587723264122,7.7389662586212165,760.2952717559815,3.9798197746276855,760.2952717559815,58.16005511054993
1980,5,10,6,504.157743495369,3.6902616024017334,504.157743495369,727.4302946645737,922.5093096090317,7.917250633239746,922.5093096090317,7.7389662586212165,769.0426463201524,3.9828968048095703,769.0426463201524,58.159853038215644
1980,5,10,12,499.52301243610384,3.6987645626068115,499.52301243610384,727.4300925922395,932.4386726139069,7.931819438934326,932.4386726139069,7.739168330955506,752.2089431547165,3.9969704151153564,752.2089431547165,58.16005511054993
1980,5,10,18,475.2034722894669,3.704960346221924,475.2034722894669,727.4300925922395,911.8108592998506,7.948210716247559,911.8108592998506,7.739370403289795,727.33242429733275,3.998884677886963,727.33242429733275,58.159853038215644
1980,5,11,0,464.11825553245546,3.7040352821350098,464.11825553245546,727.4302946645737,871.9266976045609,7.924566268920898,871.9266976045609,7.739168330955506,732.0119480573654,3.9894392490386963,732.0119480573654,58.15944889354706
1980,5,11,6,473.6680593360901,3.6977269649505615,473.6680593360901,727.4300925922395,899.0559188446045,7.876692295074463,899.0559188446045,7.739572475624085,747.0769794382096,3.990152597427368,747.0769794382096,58.15965096588135
1980,5,11,12,491.3826968428612,3.693429708480835,491.3826968428612,727.4299578773499,1001.2653853197098,7.866075038909912,1001.2653853197098,7.739572475624085,740.1956755237579,3.9969961643218994,740.1956755237579,58.15944889354706
1980,5,11,18,505.82308895969396,3.688568115234375,505.82308895969396,727.4302946645737,1057.9512553941727,7.8597307205200195,1057.9512553941727,7.739774547958374,738.7390707807541,3.9851303100585938,738.7390707807541,58.159853038215644
1980,5,12,0,526.2934879253388,3.6797215938568115,526.2934879253388,727.4302946645737,1077.3931061782837,7.755856037139893,1077.3931061782837,7.739976620292664,781.857669616127,3.957200765609741,781.857669616127,58.15965096588135
1980,5,12,6,552.2278554527282,3.6727986335754395,552.2278554527282,727.4300925922395,1266.9314324314118,7.73130464553833,1266.9314324314118,7.740582837295532,840.2484913324356,3.942706346511841,840.2484913324356,58.15965096588135
1980,5,12,12,569.9718944841385,3.669426679611206,569.9718944841385,727.4298905199051,1389.325163446808,7.773506164550781,1389.325163446808,7.739774547958374,858.3617165185929,3.9493396282196045,858.3617165185929,58.15965096588135
1980,5,12,18,573.1533213151932,3.672177791595459,573.1533213151932,727.4300925922395,1331.8865065696716,7.805589199066162,1331.8865065696716,7.740178692626953,845.6388382070542,3.9515321254730225,845.6388382070542,58.15965096588135
1980,5,13,0,570.2956143636703,3.67014479637146,570.2956143636703,727.4300925922395,1243.6660362953187,7.7814106941223145,1243.6660362953187,7.740178692626953,834.1905648227693,3.9607882499694824,834.1905648227693,58.159853038215644
1980,5,13,6,573.8270978351593,3.6705031394958496,573.8270978351593,727.4302946645737,1262.308017422867,7.777890682220459,1262.308017422867,7.739774547958374,806.0843912038804,3.9760935306549072,806.0843912038804,58.159853038215644
1980,5,13,12,561.3091545493127,3.6800405979156494,561.3091545493127,727.4303620220185,1286.8096921001436,7.805378437042236,1286.8096921001436,7.740178692626953,777.5324460155488,3.980103015899658,777.5324460155488,58.159853038215644
1980,5,13,18,528.3716334898949,3.691608190536499,528.3716334898949,727.4303620220185,1240.730059992981,7.836832523345947,1240.730059992981,7.739774547958374,765.7856444360733,3.98622989654541,765.7856444360733,58.15944889354706
1980,5,14,0,501.9018079553604,3.6946706771850586,501.9018079553604,727.4306988092422,1164.5505412593843,7.852776050567627,1164.5505412593843,7.739774547958374,738.8409152372361,4.006429195404053,738.8409152372361,58.15965096588135
1980,5,14,6,495.66481167879107,3.6948437690734863,495.66481167879107,727.430766166687,1112.3947961324693,7.85258150100708,1112.3947961324693,7.739572475624085,697.7686355737686,4.015636920928955,697.7686355737686,58.15965096588135
