year,month,day,hour,flow_cfs
2007,12,14,0,562.54078146029
2007,12,14,6,538.267968223062
2007,12,14,12,532.038014887147
2007,12,14,18,525.808061551232
2007,12,15,0,603.679852382648
2007,12,15,6,766.626112607309
2007,12,15,12,995.065206768073
2007,12,15,18,1013.13383568474
2007,12,16,0,940.414868685141
2007,12,16,6,912.074572089296
2007,12,16,12,862.572560035603
2007,12,16,18,798.219944365802
2007,12,17,0,777.154546419966
2007,12,17,6,794.552028625317
2007,12,17,12,909.12692930483
2007,12,17,18,819.459615729559
2007,12,18,0,749.304040661275
2007,12,18,6,703.951741177207
2007,12,18,12,718.929437797999
2007,12,18,18,805.05119336755
2007,12,19,0,1006.87221096976
2007,12,19,6,1412.17249150493
2007,12,19,12,1231.51619078988
2007,12,19,18,1145.00472284184
2007,12,20,0,1334.96165263695
2007,12,20,6,1308.93464785531
2007,12,20,12,1113.21775289028
2007,12,20,18,1004.76316778227
2007,12,21,0,888.80296654273
2007,12,21,6,811.069551119399
2007,12,21,12,748.20549776516
2007,12,21,18,702.598243370908
2007,12,22,0,679.249932727098
2007,12,22,6,655.342980464175
2007,12,22,12,754.523239959711
2007,12,22,18,891.366889137096
2007,12,23,0,870.222509994594
2007,12,23,6,838.199092765617
2007,12,23,12,795.351854796768
2007,12,23,18,1205.07856787389
2007,12,24,0,1798.65024413501
2007,12,24,6,1387.40288330812
2007,12,24,12,1148.19548963431
2007,12,24,18,998.690868588176
2007,12,25,0,931.8046920399
2007,12,25,6,867.948031850519
2007,12,25,12,792.465016664225
2007,12,25,18,758.4126714434
2007,12,26,0,743.146974633851
2007,12,26,6,702.76954071865
2007,12,26,12,670.129706469791
2007,12,26,18,636.767206679653
2007,12,27,0,617.956126642562
2007,12,27,6,601.299366097679
2007,12,27,12,573.508218925097
2007,12,27,18,567.192049113146
2007,12,28,0,587.12808688766
2007,12,28,6,600.734910664981
2007,12,28,12,622.189728903016
2007,12,28,18,622.189728903016
2007,12,29,0,642.17850800678
2007,12,29,6,589.398501461369
2007,12,29,12,561.868210522621
2007,12,29,18,534.337919583874
2007,12,30,0,555.466543572827
2007,12,30,6,577.932864705773
2007,12,30,12,570.394609948741
2007,12,30,18,564.112730984548
2007,12,31,0,538.409903832439
2007,12,31,6,501.933104862999
2007,12,31,12,488.333932071144
2007,12,31,18,471.02589397242
2008,1,1,0,456.596817160476
2008,1,1,6,438.195849375028
2008,1,1,12,431.93590866967
2008,1,1,18,426.927956105384
2008,1,2,0,426.021601519076
2008,1,2,6,456.93390519408
2008,1,2,12,551.383930290062
2008,1,2,18,579.46366748076
2008,1,3,0,556.473267738454
2008,1,3,6,546.321859760698
2008,1,3,12,553.909663368486
2008,1,3,18,638.640136988779
2008,1,4,0,785.123877958406
2008,1,4,6,844.688367868934
2008,1,4,12,853.593215120565
2008,1,4,18,955.36289799634
2008,1,5,0,1091.50898586945
2008,1,5,6,1131.70829413438
2008,1,5,12,1122.90611851333
2008,1,5,18,1031.11200132243
2008,1,6,0,943.717720130802
2008,1,6,6,827.069617121895
2008,1,6,12,762.974803276383
2008,1,6,18,709.97332259644
2008,1,7,0,668.286128302453
2008,1,7,6,627.487912887115
2008,1,7,12,591.453953533202
2008,1,7,18,557.905094824386
2008,1,8,0,537.242774645712
2008,1,8,6,525.25602704423
2008,1,8,12,511.564519230281
2008,1,8,18,517.787931872985
2008,1,9,0,541.65704264336
2008,1,9,6,608.763170677681
2008,1,9,12,573.399335036654
2008,1,9,18,539.298493525664
2008,1,10,0,524.158676870624
2008,1,10,6,578.171165600852
2008,1,10,12,806.091647363325
2008,1,10,18,932.284908452153
2008,1,11,0,1225.11528124474
2008,1,11,6,1555.52741544679
2008,1,11,12,1757.8724450984
2008,1,11,18,1631.40680156614
2008,1,12,0,1409.54190756763
2008,1,12,6,1209.25966320733
2008,1,12,12,1134.21913476822
2008,1,12,18,1088.70274866581
2008,1,13,0,1294.64047956795
2008,1,13,6,1448.52123245143
2008,1,13,12,1360.35037482395
2008,1,13,18,1238.17075782587
2008,1,14,0,1131.66212323905
2008,1,14,6,1039.32344820052
2008,1,14,12,976.56237041063
2008,1,14,18,1267.7737713557
2008,1,15,0,1278.41646027683
2008,1,15,6,1149.87186260633
2008,1,15,12,1024.69904511877
2008,1,15,18,930.205839760509
2008,1,16,0,868.225117433843
2008,1,16,6,815.509826239246
2008,1,16,12,775.849773899343
2008,1,16,18,728.753461745709
2008,1,17,0,693.567461708974
2008,1,17,6,658.167003365873
2008,1,17,12,636.976020302957
2008,1,17,18,614.538508824575
2008,1,18,0,586.953329331885
2008,1,18,6,565.612466512148
2008,1,18,12,538.203932892616
2008,1,18,18,525.745508520102
2008,1,19,0,512.369344800343
2008,1,19,6,506.460293246614
2008,1,19,12,498.975658371048
2008,1,19,18,518.93468470589
2008,1,20,0,486.73407634051
2008,1,20,6,464.491498987277
2008,1,20,12,453.253801431133
2008,1,20,18,442.016103874989
2008,1,21,0,430.791616804463
2008,1,21,6,415.82029080548
2008,1,21,12,394.592227911507
2008,1,21,18,389.597389583513
2008,1,22,0,395.441025294356
2008,1,22,6,366.192354962719
2008,1,22,12,352.397437481247
2008,1,22,18,371.208688592346
2008,1,23,0,390.709638861441
2008,1,23,6,351.380952432997
